epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202129,2021-07-23,503,MG,,31,state,1928391,9056.59723,7161,49500,123,0.0257,21292666,False,False
202129,2021-07-23,497,MS,,50,state,351814,12522.77181,547,8816,14,0.0251,2809394,False,False
202129,2021-07-23,491,MT,,51,state,481279,13648.5812,1574,12601,25,0.0262,3526220,False,False
202129,2021-07-23,493,PA,,15,state,569246,6550.02534,524,15958,17,0.028,8690745,False,False
202129,2021-07-23,499,PB,,25,state,417159,10327.56605,898,8922,7,0.0214,4039277,False,False
202129,2021-07-23,499,PE,,26,state,583969,6072.49677,1120,18548,46,0.0318,9616621,False,False
202129,2021-07-23,492,PI,,22,state,307398,9367.66337,451,6788,11,0.0221,3281480,False,False
202129,2021-07-23,499,PR,,41,state,1357700,11788.82402,2313,34181,94,0.0252,11516840,False,False
202129,2021-07-23,506,RJ,,33,state,1012026,5827.56528,3403,58219,183,0.0575,17366189,False,False
202129,2021-07-23,499,RN,,24,state,357641,10119.53319,1973,7048,4,0.0197,3534165,False,False
202129,2021-07-23,491,RO,,11,state,255724,14234.88416,270,6331,5,0.0248,1796460,False,False
202129,2021-07-23,490,RR,,14,state,118502,18774.64626,164,1828,0,0.0154,631181,False,False
202129,2021-07-23,501,RS,,43,state,1343586,11762.13933,64036,32972,62,0.0245,11422973,False,False
202129,2021-07-23,499,SC,,42,state,1100959,15180.40257,2380,17726,19,0.0161,7252502,False,False
202129,2021-07-23,497,SE,,28,state,272677,11759.28985,457,5888,6,0.0216,2318822,False,False
202129,2021-07-23,515,SP,,35,state,3991188,8622.26293,12086,136884,418,0.0343,46289333,False,False
202129,2021-07-23,493,TO,,17,state,207511,13048.97098,368,3459,7,0.0167,1590248,False,False
202129,2021-07-22,493,AC,,12,state,86844,9708.98968,87,1793,2,0.0206,894470,False,False
202129,2021-07-22,502,AL,,27,state,227121,6776.61006,234,5698,13,0.0251,3351543,False,False
202129,2021-07-22,497,AM,,13,state,413146,9818.77571,601,13462,9,0.0326,4207714,False,False
202129,2021-07-22,490,AP,,16,state,120403,13971.54471,129,1888,1,0.0157,861773,False,False
202129,2021-07-22,504,BA,,29,state,1180732,7908.11696,2377,25410,53,0.0215,14930634,False,False
202129,2021-07-22,494,CE,,23,state,912497,9932.36932,1476,23339,52,0.0256,9187103,False,False
202129,2021-07-22,503,DF,,53,state,443797,14526.19823,517,9526,17,0.0215,3055149,False,False
202129,2021-07-22,505,ES,,32,state,537562,13227.24217,885,11786,13,0.0219,4064052,False,False
202129,2021-07-22,498,GO,,52,state,721791,10146.7202,3553,20322,59,0.0282,7113540,False,False
202129,2021-07-22,490,MA,,21,state,332315,4670.88935,451,9510,18,0.0286,7114598,False,False
202129,2021-07-22,502,MG,,31,state,1921230,9022.96594,6136,49377,144,0.0257,21292666,False,False
202129,2021-07-22,496,MS,,50,state,351267,12503.30142,656,8802,23,0.0251,2809394,False,False
202129,2021-07-22,490,MT,,51,state,479705,13603.94417,1265,12576,21,0.0262,3526220,False,False
202129,2021-07-22,492,PA,,15,state,568722,6543.99594,561,15941,27,0.028,8690745,False,False
202129,2021-07-22,498,PB,,25,state,416261,10305.33435,1279,8915,9,0.0214,4039277,False,False
202129,2021-07-22,498,PE,,26,state,582849,6060.85027,1256,18502,58,0.0317,9616621,False,False
202129,2021-07-22,491,PI,,22,state,306947,9353.91957,373,6777,7,0.0221,3281480,False,False
202129,2021-07-22,498,PR,,41,state,1355387,11768.74038,2439,34087,95,0.0251,11516840,False,False
202129,2021-07-22,505,RJ,,33,state,1008623,5807.96973,3525,58036,180,0.0575,17366189,False,False
202129,2021-07-22,498,RN,,24,state,355668,10063.7067,319,7044,5,0.0198,3534165,False,False
202129,2021-07-22,490,RO,,11,state,255454,14219.8546,160,6326,4,0.0248,1796460,False,False
202129,2021-07-22,489,RR,,14,state,118338,18748.66322,302,1828,2,0.0154,631181,False,False
202129,2021-07-22,500,RS,,43,state,1279550,11201.54972,4221,32910,79,0.0257,11422973,False,False
202129,2021-07-22,498,SC,,42,state,1098579,15147.58631,1963,17707,28,0.0161,7252502,False,False
202129,2021-07-22,496,SE,,28,state,272220,11739.58156,299,5882,6,0.0216,2318822,False,False
202129,2021-07-22,514,SP,,35,state,3979102,8596.15324,13093,136466,493,0.0343,46289333,False,False
202129,2021-07-22,492,TO,,17,state,207143,13025.82993,524,3452,12,0.0167,1590248,False,False
202129,2021-07-21,492,AC,,12,state,86757,9699.26325,14,1791,11,0.0206,894470,False,False
202129,2021-07-21,501,AL,,27,state,226887,6769.6282,476,5685,14,0.0251,3351543,False,False
202129,2021-07-21,496,AM,,13,state,412545,9804.49242,651,13453,4,0.0326,4207714,False,False
202129,2021-07-21,489,AP,,16,state,120274,13956.57557,121,1887,3,0.0157,861773,False,False
202129,2021-07-21,503,BA,,29,state,1178355,7892.19667,3088,25357,53,0.0215,14930634,False,False
202129,2021-07-21,493,CE,,23,state,911021,9916.30332,1457,23287,25,0.0256,9187103,False,False
202129,2021-07-21,502,DF,,53,state,443280,14509.27598,577,9509,8,0.0215,3055149,False,False
202129,2021-07-21,504,ES,,32,state,536677,13205.46587,969,11773,14,0.0219,4064052,False,False
202129,2021-07-21,497,GO,,52,state,718238,10096.7732,3277,20263,24,0.0282,7113540,False,False
202129,2021-07-21,489,MA,,21,state,331864,4664.55027,427,9492,28,0.0286,7114598,False,False
202129,2021-07-21,501,MG,,31,state,1915094,8994.1485,5751,49233,208,0.0257,21292666,False,False
202129,2021-07-21,495,MS,,50,state,350611,12479.95119,832,8779,30,0.025,2809394,False,False
202129,2021-07-21,489,MT,,51,state,478440,13568.07006,1629,12555,26,0.0262,3526220,False,False
202129,2021-07-21,491,PA,,15,state,568161,6537.5408,593,15914,31,0.028,8690745,False,False
202129,2021-07-21,497,PB,,25,state,414982,10273.67026,563,8906,11,0.0215,4039277,False,False
202129,2021-07-21,497,PE,,26,state,581593,6047.78955,1814,18444,56,0.0317,9616621,False,False
202129,2021-07-21,490,PI,,22,state,306574,9342.55275,537,6770,4,0.0221,3281480,False,False
202129,2021-07-21,497,PR,,41,state,1352948,11747.5627,3020,33992,84,0.0251,11516840,False,False
202129,2021-07-21,504,RJ,,33,state,1005098,5787.67166,3428,57856,151,0.0576,17366189,False,False
202129,2021-07-21,497,RN,,24,state,355349,10054.68053,815,7039,5,0.0198,3534165,False,False
202129,2021-07-21,489,RO,,11,state,255294,14210.9482,286,6322,12,0.0248,1796460,False,False
202129,2021-07-21,488,RR,,14,state,118036,18700.81641,366,1826,3,0.0155,631181,False,False
202129,2021-07-21,499,RS,,43,state,1275329,11164.59787,3071,32831,68,0.0257,11422973,False,False
202129,2021-07-21,497,SC,,42,state,1096616,15120.51979,2648,17679,27,0.0161,7252502,False,False
202129,2021-07-21,495,SE,,28,state,271921,11726.68709,382,5876,6,0.0216,2318822,False,False
202129,2021-07-21,513,SP,,35,state,3966009,8567.86811,18435,135973,483,0.0343,46289333,False,False
202129,2021-07-21,491,TO,,17,state,206619,12992.8791,609,3440,11,0.0166,1590248,False,False
202129,2021-07-20,491,AC,,12,state,86743,9697.69808,14,1780,1,0.0205,894470,False,False
202129,2021-07-20,500,AL,,27,state,226411,6755.42578,246,5671,15,0.025,3351543,False,False
202129,2021-07-20,495,AM,,13,state,411894,9789.02083,509,13449,6,0.0327,4207714,False,False
202129,2021-07-20,488,AP,,16,state,120153,13942.53475,114,1884,1,0.0157,861773,False,False
202129,2021-07-20,502,BA,,29,state,1175267,7871.51436,654,25304,54,0.0215,14930634,False,False
202129,2021-07-20,492,CE,,23,state,909564,9900.44413,359,23262,29,0.0256,9187103,False,False
202129,2021-07-20,501,DF,,53,state,442703,14490.38983,480,9501,10,0.0215,3055149,False,False
202129,2021-07-20,503,ES,,32,state,535708,13181.62268,990,11759,17,0.022,4064052,False,False
202129,2021-07-20,496,GO,,52,state,714961,10050.70612,4304,20239,72,0.0283,7113540,False,False
202129,2021-07-20,488,MA,,21,state,331437,4658.54852,352,9464,19,0.0286,7114598,False,False
202129,2021-07-20,500,MG,,31,state,1909343,8967.1392,5148,49025,37,0.0257,21292666,False,False
202129,2021-07-20,494,MS,,50,state,349779,12450.33626,886,8749,24,0.025,2809394,False,False
202129,2021-07-20,488,MT,,51,state,476811,13521.87328,1872,12529,21,0.0263,3526220,False,False
202129,2021-07-20,490,PA,,15,state,567568,6530.71745,476,15883,24,0.028,8690745,False,False
202129,2021-07-20,496,PB,,25,state,414419,10259.73213,358,8895,10,0.0215,4039277,False,False
202129,2021-07-20,496,PE,,26,state,579779,6028.92638,354,18388,46,0.0317,9616621,False,False
202129,2021-07-20,489,PI,,22,state,306037,9326.18818,580,6766,6,0.0221,3281480,False,False
202129,2021-07-20,496,PR,,41,state,1349928,11721.34023,2645,33908,95,0.0251,11516840,False,False
202129,2021-07-20,503,RJ,,33,state,1001670,5767.93216,1174,57705,120,0.0576,17366189,False,False
202129,2021-07-20,496,RN,,24,state,354534,10031.61992,602,7034,8,0.0198,3534165,False,False
202129,2021-07-20,488,RO,,11,state,255008,14195.028,451,6310,3,0.0247,1796460,False,False
202129,2021-07-20,487,RR,,14,state,117670,18642.82987,354,1823,8,0.0155,631181,False,False
202129,2021-07-20,498,RS,,43,state,1272258,11137.71345,772,32763,94,0.0258,11422973,False,False
202129,2021-07-20,496,SC,,42,state,1093968,15084.00825,1688,17652,53,0.0161,7252502,False,False
202129,2021-07-20,494,SE,,28,state,271539,11710.2132,527,5870,6,0.0216,2318822,False,False
202129,2021-07-20,512,SP,,35,state,3947574,8528.04252,4798,135490,590,0.0343,46289333,False,False
202129,2021-07-20,490,TO,,17,state,206010,12954.58318,442,3429,10,0.0166,1590248,False,False
202129,2021-07-19,490,AC,,12,state,86729,9696.13291,49,1779,2,0.0205,894470,False,False
202129,2021-07-19,499,AL,,27,state,226165,6748.08588,166,5656,15,0.025,3351543,False,False
202129,2021-07-19,494,AM,,13,state,411385,9776.924,273,13443,9,0.0327,4207714,False,False
202129,2021-07-19,487,AP,,16,state,120039,13929.30621,140,1883,3,0.0157,861773,False,False
202129,2021-07-19,501,BA,,29,state,1174613,7867.13411,1190,25250,53,0.0215,14930634,False,False
202129,2021-07-19,491,CE,,23,state,909205,9896.53648,185,23233,31,0.0256,9187103,False,False
202129,2021-07-19,500,DF,,53,state,442223,14474.67865,474,9491,12,0.0215,3055149,False,False
202129,2021-07-19,502,ES,,32,state,534718,13157.26275,872,11742,27,0.022,4064052,False,False
202129,2021-07-19,495,GO,,52,state,710657,9990.20178,866,20167,96,0.0284,7113540,False,False
202129,2021-07-19,487,MA,,21,state,331085,4653.60095,317,9445,12,0.0285,7114598,False,False
202129,2021-07-19,499,MG,,31,state,1904195,8942.96186,1068,48988,13,0.0257,21292666,False,False
202129,2021-07-19,493,MS,,50,state,348893,12418.79921,261,8725,32,0.025,2809394,False,False
202129,2021-07-19,487,MT,,51,state,474939,13468.78527,1334,12508,37,0.0263,3526220,False,False
202129,2021-07-19,489,PA,,15,state,567092,6525.24036,957,15859,30,0.028,8690745,False,False
202129,2021-07-19,495,PB,,25,state,414061,10250.86915,240,8885,13,0.0215,4039277,False,False
202129,2021-07-19,495,PE,,26,state,579425,6025.24525,339,18342,17,0.0317,9616621,False,False
202129,2021-07-19,488,PI,,22,state,305457,9308.51323,106,6760,10,0.0221,3281480,False,False
202129,2021-07-19,495,PR,,41,state,1347283,11698.37386,2239,33813,73,0.0251,11516840,False,False
202129,2021-07-19,502,RJ,,33,state,1000496,5761.1719,590,57585,7,0.0576,17366189,False,False
202129,2021-07-19,495,RN,,24,state,353932,10014.58619,322,7026,12,0.0199,3534165,False,False
202129,2021-07-19,487,RO,,11,state,254557,14169.92307,100,6307,1,0.0248,1796460,False,False
202129,2021-07-19,486,RR,,14,state,117316,18586.74453,50,1815,4,0.0155,631181,False,False
202129,2021-07-19,497,RS,,43,state,1271486,11130.95514,216,32669,27,0.0257,11422973,False,False
202129,2021-07-19,495,SC,,42,state,1092280,15060.73352,764,17599,28,0.0161,7252502,False,False
202129,2021-07-19,493,SE,,28,state,271012,11687.48615,177,5864,4,0.0216,2318822,False,False
202129,2021-07-19,511,SP,,35,state,3942776,8517.67728,3144,134900,97,0.0342,46289333,False,False
202129,2021-07-19,489,TO,,17,state,205568,12926.78878,317,3419,4,0.0166,1590248,False,False
202129,2021-07-18,489,AC,,12,state,86680,9690.6548,16,1777,1,0.0205,894470,False,False
202129,2021-07-18,498,AL,,27,state,225999,6743.13294,399,5641,15,0.025,3351543,False,False
202129,2021-07-18,493,AM,,13,state,411112,9770.43592,230,13434,5,0.0327,4207714,False,False
202129,2021-07-18,486,AP,,16,state,119899,13913.06063,183,1880,1,0.0157,861773,False,False
202129,2021-07-18,500,BA,,29,state,1173423,7859.16392,2131,25197,31,0.0215,14930634,False,False
202129,2021-07-18,490,CE,,23,state,909020,9894.52279,442,23202,0,0.0255,9187103,False,False
202129,2021-07-18,499,DF,,53,state,441749,14459.16386,498,9479,12,0.0215,3055149,False,False
202129,2021-07-18,501,ES,,32,state,533846,13135.80633,401,11715,3,0.0219,4064052,False,False
202129,2021-07-18,494,GO,,52,state,709791,9978.02782,247,20071,13,0.0283,7113540,False,False
202129,2021-07-18,486,MA,,21,state,330768,4649.14532,127,9433,4,0.0285,7114598,False,False
202129,2021-07-18,498,MG,,31,state,1903127,8937.94605,2707,48975,103,0.0257,21292666,False,False
202129,2021-07-18,492,MS,,50,state,348632,12409.50895,339,8693,13,0.0249,2809394,False,False
202129,2021-07-18,486,MT,,51,state,473605,13430.95439,317,12471,22,0.0263,3526220,False,False
202129,2021-07-18,488,PA,,15,state,566135,6514.22864,45,15829,5,0.028,8690745,False,False
202129,2021-07-18,494,PB,,25,state,413821,10244.9275,849,8872,7,0.0214,4039277,False,False
202129,2021-07-18,494,PE,,26,state,579086,6021.7201,638,18325,21,0.0316,9616621,False,False
202129,2021-07-18,487,PI,,22,state,305351,9305.28298,120,6750,4,0.0221,3281480,False,False
202129,2021-07-18,494,PR,,41,state,1345044,11678.93276,1217,33740,60,0.0251,11516840,False,False
202129,2021-07-18,501,RJ,,33,state,999906,5757.77449,987,57578,56,0.0576,17366189,False,False
202129,2021-07-18,494,RN,,24,state,353610,10005.47513,422,7014,14,0.0198,3534165,False,False
202129,2021-07-18,486,RO,,11,state,254457,14164.35657,70,6306,1,0.0248,1796460,False,False
202129,2021-07-18,485,RR,,14,state,117266,18578.82287,57,1811,1,0.0154,631181,False,False
202129,2021-07-18,496,RS,,43,state,1271270,11129.06421,408,32642,19,0.0257,11422973,False,False
202129,2021-07-18,494,SC,,42,state,1091516,15050.19923,711,17571,25,0.0161,7252502,False,False
202129,2021-07-18,492,SE,,28,state,270835,11679.85296,216,5860,3,0.0216,2318822,False,False
202129,2021-07-18,510,SP,,35,state,3939632,8510.88522,2783,134803,35,0.0342,46289333,False,False
202129,2021-07-18,488,TO,,17,state,205251,12906.85478,187,3415,7,0.0166,1590248,False,False
202128,2021-07-17,488,AC,,12,state,86664,9688.86603,20,1776,0,0.0205,894470,False,False
202128,2021-07-17,497,AL,,27,state,225600,6731.22797,536,5626,16,0.0249,3351543,False,False
202128,2021-07-17,492,AM,,13,state,410882,9764.96977,515,13429,8,0.0327,4207714,False,False
202128,2021-07-17,485,AP,,16,state,119716,13891.82534,176,1879,2,0.0157,861773,False,False
202128,2021-07-17,499,BA,,29,state,1171292,7844.89125,2915,25166,58,0.0215,14930634,False,False
202128,2021-07-17,489,CE,,23,state,908578,9889.7117,1082,23202,10,0.0255,9187103,False,False
202128,2021-07-17,498,DF,,53,state,441251,14442.86351,517,9467,12,0.0215,3055149,False,False
202128,2021-07-17,500,ES,,32,state,533445,13125.93933,921,11712,5,0.022,4064052,False,False
202128,2021-07-17,493,GO,,52,state,709544,9974.55557,307,20058,21,0.0283,7113540,False,False
202128,2021-07-17,485,MA,,21,state,330641,4647.36026,698,9429,12,0.0285,7114598,False,False
202128,2021-07-17,497,MG,,31,state,1900420,8925.23275,6152,48872,191,0.0257,21292666,False,False
202128,2021-07-17,491,MS,,50,state,348293,12397.4423,564,8680,27,0.0249,2809394,False,False
202128,2021-07-17,485,MT,,51,state,473288,13421.9646,869,12449,13,0.0263,3526220,False,False
202128,2021-07-17,487,PA,,15,state,566090,6513.71085,84,15824,9,0.028,8690745,False,False
202128,2021-07-17,493,PB,,25,state,412972,10223.90888,975,8865,15,0.0215,4039277,False,False
202128,2021-07-17,493,PE,,26,state,578448,6015.08576,1333,18304,10,0.0316,9616621,False,False
202128,2021-07-17,486,PI,,22,state,305231,9301.6261,224,6746,9,0.0221,3281480,False,False
202128,2021-07-17,493,PR,,41,state,1343827,11668.36563,3416,33680,177,0.0251,11516840,False,False
202128,2021-07-17,500,RJ,,33,state,998919,5752.09103,3653,57522,134,0.0576,17366189,False,False
202128,2021-07-17,493,RN,,24,state,353188,9993.53454,0,7000,5,0.0198,3534165,False,False
202128,2021-07-17,485,RO,,11,state,254387,14160.46002,123,6305,1,0.0248,1796460,False,False
202128,2021-07-17,484,RR,,14,state,117209,18569.79218,259,1810,2,0.0154,631181,False,False
202128,2021-07-17,495,RS,,43,state,1270862,11125.49246,4292,32623,44,0.0257,11422973,False,False
202128,2021-07-17,493,SC,,42,state,1090805,15040.39571,1925,17546,26,0.0161,7252502,False,False
202128,2021-07-17,491,SE,,28,state,270619,11670.53789,147,5857,4,0.0216,2318822,False,False
202128,2021-07-17,509,SP,,35,state,3936849,8504.87303,17095,134768,448,0.0342,46289333,False,False
202128,2021-07-17,487,TO,,17,state,205064,12895.09561,232,3408,12,0.0166,1590248,False,False
202128,2021-07-16,487,AC,,12,state,86644,9686.63007,49,1776,2,0.0205,894470,False,False
202128,2021-07-16,496,AL,,27,state,225064,6715.23534,306,5610,16,0.0249,3351543,False,False
202128,2021-07-16,491,AM,,13,state,410367,9752.73034,584,13421,8,0.0327,4207714,False,False
202128,2021-07-16,484,AP,,16,state,119540,13871.40233,113,1877,1,0.0157,861773,False,False
202128,2021-07-16,498,BA,,29,state,1168377,7825.36763,2555,25108,65,0.0215,14930634,False,False
202128,2021-07-16,488,CE,,23,state,907496,9877.93432,0,23192,0,0.0256,9187103,False,False
202128,2021-07-16,497,DF,,53,state,440734,14425.94126,753,9455,21,0.0215,3055149,False,False
202128,2021-07-16,499,ES,,32,state,532524,13103.27722,1077,11707,12,0.022,4064052,False,False
202128,2021-07-16,492,GO,,52,state,709237,9970.23985,2001,20037,51,0.0283,7113540,False,False
202128,2021-07-16,484,MA,,21,state,329943,4637.54944,841,9417,16,0.0285,7114598,False,False
202128,2021-07-16,496,MG,,31,state,1894268,8896.34018,5866,48681,168,0.0257,21292666,False,False
202128,2021-07-16,490,MS,,50,state,347729,12377.36679,777,8653,23,0.0249,2809394,False,False
202128,2021-07-16,484,MT,,51,state,472419,13397.32064,1645,12436,25,0.0263,3526220,False,False
202128,2021-07-16,486,PA,,15,state,566006,6512.7443,640,15815,17,0.0279,8690745,False,False
202128,2021-07-16,492,PB,,25,state,411997,10199.7709,943,8850,9,0.0215,4039277,False,False
202128,2021-07-16,492,PE,,26,state,577115,6001.22434,1250,18294,59,0.0317,9616621,False,False
202128,2021-07-16,485,PI,,22,state,305007,9294.79991,448,6737,7,0.0221,3281480,False,False
202128,2021-07-16,492,PR,,41,state,1340411,11638.70471,2523,33503,166,0.025,11516840,False,False
202128,2021-07-16,499,RJ,,33,state,995266,5731.0559,2647,57388,136,0.0577,17366189,False,False
202128,2021-07-16,492,RN,,24,state,353188,9993.53454,293,6995,13,0.0198,3534165,False,False
202128,2021-07-16,484,RO,,11,state,254264,14153.61322,624,6304,8,0.0248,1796460,False,False
202128,2021-07-16,483,RR,,14,state,116950,18528.75799,389,1808,4,0.0155,631181,False,False
202128,2021-07-16,494,RS,,43,state,1266570,11087.91906,2087,32579,79,0.0257,11422973,False,False
202128,2021-07-16,492,SC,,42,state,1088880,15013.85315,2152,17520,46,0.0161,7252502,False,False
